Domain,Expired,Sisa (Hari),IP Address
presensi.acehprov.go.id,14/05/2023,80
presensi-data.acehprov.go.id,14/05/2023,80
ekhanza.acehprov.go.id,14/05/2023,80
staging-presensi.acehprov.go.id,14/05/2023,80
absensi.acehprov.go.id,14/05/2023,80
nakula.acehprov.go.id,14/05/2023,80
mardhani.acehprov.go.id,14/05/2023,80
tanamanperkebunan.acehprov.go.id,14/05/2023,80
ciptakarya.acehprov.go.id,14/05/2023,80
biroorgan.acehprov.go.id,14/05/2023,80
p2k-apba.acehprov.go.id,14/05/2023,80
biropemerintahan.acehprov.go.id,14/05/2023,80
mail2.acehprov.go.id,14/05/2023,80
sipkd.acehprov.go.id,14/05/2023,80
bka.acehprov.go.id,14/05/2023,80
tsunamiaceh10.acehprov.go.id,14/05/2023,80
gpdb.acehprov.go.id,14/05/2023,80
itam.acehprov.go.id,14/05/2023,80
dinsyar.acehprov.go.id,14/05/2023,80
serunee.acehprov.go.id,14/05/2023,80
dalae.acehprov.go.id,14/05/2023,80
ppid.acehprov.grimaa.acehprov.go.id,14/05/2023,80
ss
admin.ppdbdisdik.acehprov.go.id,21/05/2023,87
ppdbdisdik.acehprov.go.id,14/05/2023,80
kkj.acehprov.go.id,14/05/2023,80
drka.acehprov.go.id,14/05/2023,80
perindag.acehprov.go.id,14/05/2023,80
dpra.acehprov.go.id,14/05/2023,80
dkp.acehprov.go.id,14/05/2023,80
mirror-monitoring.acehprov.go.id,14/05/2023,80
pengairan.acehprov.go.id,14/05/2023,80
dinsos.acehprov.go.id,14/05/2023,80
rsia.acehprov.go.id,14/05/2023,80
perkim.acehprov.go.id,14/05/2023,80
jdih.acehprov.go.id,14/05/2023,80
satpolppwh.acehprov.go.id,14/05/2023,80
redaksi.acehprov.go.id,14/05/2023,80
diskop.acehprov.go.id,14/05/2023,80
disdik.acehprov.go.id,14/05/2023,80
bpba.acehprov.go.id,14/05/2023,80
disnak.acehprov.go.id,14/05/2023,80
sidak.acehprov.go.id,14/05/2023,80
mutu-bpsdm.acehprov.go.id,14/05/2023,80
acehprov.go.id,14/05/2023,80
humas.acehprov.go.id,14/05/2023,80
uptdppa.acehprov.go.id,14/05/2023,80
disnakermobduk.acehprov.go.id,14/05/2023,80
maa.acehprov.go.id,14/05/2023,80
dispora.acehprov.go.id,14/05/2023,80
mail.acehprov.go.id,14/05/2023,80
dinkes.acehprov.go.id,14/05/2023,80
dishubkomintel2.acehprov.go.id,14/05/2023,80
disbun.acehprov.go.id,14/05/2023,80
distan.acehprov.go.id,14/05/2023,80
dinkeswannak.acehprov.go.id,14/05/2023,80
korpri.acehprov.go.id,14/05/2023,80
tkppa.acehprov.go.id,14/05/2023,80
dpka.acehprov.go.id,14/05/2023,80
baitulmal.acehprov.go.id,14/05/2023,80
panel2.acehprov.go.id,30/04/2023,66
haba.acehprov.go.id,14/05/2023,80
esdm.acehprov.go.id,14/05/2023,80
mpu.acehprov.go.id,14/05/2023,80
bra.acehprov.go.id,14/05/2023,80
tppkk.acehprov.go.id,14/05/2023,80
kesbangpol.acehprov.go.id,14/05/2023,80
dinaspppa.acehprov.go.id,14/05/2023,80
bpsdm.acehprov.go.id,14/05/2023,80
dishub.acehprov.go.id,14/05/2023,80
biroadmpemb.acehprov.go.id,14/05/2023,80
tkpsda-teunomlambesoi.acehprov.go.id,14/05/2023,80
dpmg.acehprov.go.id,14/05/2023,80
dashboard.acehprov.go.id,14/05/2023,80
pupr.acehprov.go.id,14/05/2023,80
telematika.acehprov.go.id,14/05/2023,80
api.acehprov.go.id,14/05/2023,80
bpm.acehprov.go.id,14/05/2023,80
simasa.acehprov.go.id,14/05/2023,80
distanbun.acehprov.go.id,14/05/2023,80
absensi-api.acehprov.go.id,14/05/2023,80
pertanahan.acehprov.go.id,14/05/2023,80
staging-presensi-data.acehprov.go.id,14/05/2023,80
belajardomain.acehprov.go.id,14/05/2023,80
jdih-dpra.acehprov.go.id,14/05/2023,80
staging-presensi-api.acehprov.go.id,14/05/2023,80
mpd.acehprov.go.id,14/05/2023,80
bppd.acehprov.go.id,14/05/2023,80
transkutaraja.acehprov.go.id,14/05/2023,80
latihanupdatev2.acehprov.go.id,14/05/2023,80
tamanbudaya.acehprov.go.id,14/05/2023,80
helpdesk.acehprov.go.id,14/05/2023,80
kip.acehprov.go.id,14/05/2023,80
lkhdai.acehprov.go.id,14/05/2023,80
data.acehprov.go.id,14/05/2023,80
mail-backup.acehprov.go.id,14/05/2023,80
dlhk.acehprov.go.id,19/05/2023,84
pintu.acehprov.go.id,14/05/2023,80
kkw.acehprov.go.id,14/05/2023,80
vps2.acehprov.go.id,14/05/2023,80
datakumkm.acehprov.go.id,14/05/2023,80
mailprov.acehprov.go.id,14/05/2023,80
tkp2k.acehprov.go.id,14/05/2023,80
edoc.acehprov.go.id,14/05/2023,80
dashboard-staging.acehprov.go.id,14/05/2023,80
tepatsareaciptakarya.acehprov.go.id,14/05/2023,80
presensi-api.acehprov.go.id,14/05/2023,80
lpse.acehprov.go.id,14/05/2023,80
support.acehprov.go.id,14/05/2023,80
presensi.acehprov.go.id,14/05/2023,80
presensi-data.acehprov.go.id,14/05/2023,80
ekhanza.acehprov.go.id,14/05/2023,80
staging-presensi.acehprov.go.id,14/05/2023,80
absensi.acehprov.go.id,14/05/2023,80
nakula.acehprov.go.id,14/05/2023,80
mardhani.acehprov.go.id,14/05/2023,80
tanamanperkebunan.acehprov.go.id,14/05/2023,80
ciptakarya.acehprov.go.id,14/05/2023,80
biroorgan.acehprov.go.id,14/05/2023,80
p2k-apba.acehprov.go.id,14/05/2023,80
biropemerintahan.acehprov.go.id,14/05/2023,80
mail2.acehprov.go.id,14/05/2023,80
sipkd.acehprov.go.id,14/05/2023,80
bka.acehprov.go.id,14/05/2023,80
tsunamiaceh10.acehprov.go.id,14/05/2023,80
gpdb.acehprov.go.id,14/05/2023,80
itam.acehprov.go.id,14/05/2023,80
dinsyar.acehprov.go.id,14/05/2023,80
serunee.acehprov.go.id,14/05/2023,80
dalae.acehprov.go.id,14/05/2023,80
ppid.acehprov.gmailkab.acehprov.go.id,14/05/2023,80

admin.ppdbdisdik.acehprov.go.id,21/05/2023,87
ppdbdisdik.acehprov.go.id,14/05/2023,80
kkj.acehprov.go.id,14/05/2023,80
drka.acehprov.go.id,14/05/2023,80
perindag.acehprov.go.id,14/05/2023,80
dpra.acehprov.go.id,14/05/2023,80
dkp.acehprov.go.id,14/05/2023,80
mirror-monitoring.acehprov.go.id,14/05/2023,80
pengairan.acehprov.go.id,14/05/2023,80
dinsos.acehprov.go.id,14/05/2023,80
rsia.acehprov.go.id,14/05/2023,80
perkim.acehprov.go.id,14/05/2023,80
jdih.acehprov.go.id,14/05/2023,80
satpolppwh.acehprov.go.id,14/05/2023,80
redaksi.acehprov.go.id,14/05/2023,80
diskop.acehprov.go.id,14/05/2023,80
disdik.acehprov.go.id,14/05/2023,80
bpba.acehprov.go.id,14/05/2023,80
disnak.acehprov.go.id,14/05/2023,80
sidak.acehprov.go.id,14/05/2023,80
mutu-bpsdm.acehprov.go.id,14/05/2023,80
acehprov.go.id,14/05/2023,80
humas.acehprov.go.id,14/05/2023,80
uptdppa.acehprov.go.id,14/05/2023,80
disnakermobduk.acehprov.go.id,14/05/2023,80
maa.acehprov.go.id,14/05/2023,80
dispora.acehprov.go.id,14/05/2023,80
mail.acehprov.go.id,14/05/2023,80
dinkes.acehprov.go.id,14/05/2023,80
dishubkomintel2.acehprov.go.id,14/05/2023,80
disbun.acehprov.go.id,14/05/2023,80
distan.acehprov.go.id,14/05/2023,80
dinkeswannak.acehprov.go.id,14/05/2023,80
korpri.acehprov.go.id,14/05/2023,80
tkppa.acehprov.go.id,14/05/2023,80
dpka.acehprov.go.id,14/05/2023,80
baitulmal.acehprov.go.id,14/05/2023,80
panel2.acehprov.go.id,30/04/2023,66
haba.acehprov.go.id,14/05/2023,80
esdm.acehprov.go.id,14/05/2023,80
mpu.acehprov.go.id,14/05/2023,80
bra.acehprov.go.id,14/05/2023,80
tppkk.acehprov.go.id,14/05/2023,80
kesbangpol.acehprov.go.id,14/05/2023,80
dinaspppa.acehprov.go.id,14/05/2023,80
bpsdm.acehprov.go.id,14/05/2023,80
dishub.acehprov.go.id,14/05/2023,80
biroadmpemb.acehprov.go.id,14/05/2023,80
tkpsda-teunomlambesoi.acehprov.go.id,14/05/2023,80
dpmg.acehprov.go.id,14/05/2023,80
dashboard.acehprov.go.id,14/05/2023,80
pupr.acehprov.go.id,14/05/2023,80
telematika.acehprov.go.id,14/05/2023,80
api.acehprov.go.id,14/05/2023,80
bpm.acehprov.go.id,14/05/2023,80
simasa.acehprov.go.id,14/05/2023,80
distanbun.acehprov.go.id,14/05/2023,80
absensi-api.acehprov.go.id,14/05/2023,80
pertanahan.acehprov.go.id,14/05/2023,80
staging-presensi-data.acehprov.go.id,14/05/2023,80
belajardomain.acehprov.go.id,14/05/2023,80
jdih-dpra.acehprov.go.id,14/05/2023,80
staging-presensi-api.acehprov.go.id,14/05/2023,80
mpd.acehprov.go.id,14/05/2023,80
bppd.acehprov.go.id,14/05/2023,80
transkutaraja.acehprov.go.id,14/05/2023,80
latihanupdatev2.acehprov.go.id,14/05/2023,80
tamanbudaya.acehprov.go.id,14/05/2023,80
helpdesk.acehprov.go.id,14/05/2023,80
kip.acehprov.go.id,14/05/2023,80
lkhdai.acehprov.go.id,14/05/2023,80
data.acehprov.go.id,14/05/2023,80
mail-backup.acehprov.go.id,14/05/2023,80
dlhk.acehprov.go.id,19/05/2023,84
pintu.acehprov.go.id,14/05/2023,80
kkw.acehprov.go.id,14/05/2023,80
vps2.acehprov.go.id,14/05/2023,80
datakumkm.acehprov.go.id,14/05/2023,80
mailprov.acehprov.go.id,14/05/2023,80
tkp2k.acehprov.go.id,14/05/2023,80
edoc.acehprov.go.id,14/05/2023,80
dashboard-staging.acehprov.go.id,14/05/2023,80
tepatsareaciptakarya.acehprov.go.id,14/05/2023,80
presensi-api.acehprov.go.id,14/05/2023,80
lpse.acehprov.go.id,14/05/2023,80
support.acehprov.go.id,14/05/2023,80
presensi.acehprov.go.id,14/05/2023,80
presensi-data.acehprov.go.id,14/05/2023,80
ekhanza.acehprov.go.id,14/05/2023,80
staging-presensi.acehprov.go.id,14/05/2023,80
absensi.acehprov.go.id,14/05/2023,80
nakula.acehprov.go.id,14/05/2023,80
mardhani.acehprov.go.id,14/05/2023,80
tanamanperkebunan.acehprov.go.id,14/05/2023,80
ciptakarya.acehprov.go.id,14/05/2023,80
biroorgan.acehprov.go.id,14/05/2023,80
p2k-apba.acehprov.go.id,14/05/2023,80
biropemerintahan.acehprov.go.id,14/05/2023,80
mail2.acehprov.go.id,14/05/2023,80
sipkd.acehprov.go.id,14/05/2023,80
bka.acehprov.go.id,14/05/2023,80
tsunamiaceh10.acehprov.go.id,14/05/2023,80
gpdb.acehprov.go.id,14/05/2023,80
itam.acehprov.go.id,14/05/2023,80
dinsyar.acehprov.go.id,14/05/2023,80
serunee.acehprov.go.id,14/05/2023,80
dalae.acehprov.go.id,14/05/2023,80
ppid.acehprov.gacehgis.acehprov.go.id,14/05/2023,80
simtanah.acehprov.go.id,14/05/2023,80
bp2bkpluh.acehprov.go.id,14/05/2023,80
bbpmdishut.acehprov.go.id,14/05/2023,80
seuramoe.acehprov.go.id,14/05/2023,80
profilkes.acehprov.go.id,14/05/2023,80
uptbbmp.acehprov.go.id,14/05/2023,80
gpr.acehprov.go.id,14/05/2023,80
dsi.acehprov.go.id,14/05/2023,80
bukutamubpbj.acehprov.go.id,14/05/2023,80
tekkomdik.acehprov.go.id,14/05/2023,80
hoaxdb.acehprov.go.id,14/05/2023,80
wbs.acehprov.go.id,14/05/2023,80
samsat.acehprov.go.idid,14/05/2023,880sa

simpkk.acehprov.go.id,14/05/2023,80
git.acehprov.go.id,14/05/2023,80
regvaksin.acehprov.go.id,14/05/2023,80
coviddata.acehprov.go.id,14/05/2023,80
simelon.acehprov.go.id,14/05/2023,80
rida.acehprov.go.id,14/05/2023,80
acehpreneur.acehprov.go.id,14/05/2023,80
dataumkm.acehprov.go.id,14/05/2023,80
bukutamu.acehprov.go.id,14/05/2023,80
kelasdigitalsijempol.acehprov.go.id,02/04/2023,37
storage-1.acehprov.go.id,14/05/2023,80
labkeamananpangan.acehprov.go.id,14/05/2023,80
rurin.acehprov.go.id,14/05/2023,80
simapim.acehprov.go.id,14/05/2023,80
sijahtra.acehprov.go.id,14/05/2023,80
logistik.acehprov.go.id,14/05/2023,80
gorharapanbangsa.acehprov.go.id,14/05/2023,80
masyarakat.acehprov.go.id,11/05/2023,77
dokdin.acehprov.go.id,11/05/2023,77
sitranspor.acehprov.go.id,19/05/2023,85
ip-planning.acehprov.go.id,14/05/2023,80
simanja.acehprov.go.id,14/05/2023,80
uptbislamiccenter.acehprov.go.id,14/05/2023,80
sipat.acehprov.go.id,17/04/2023,53
srv1kelasdigitalsijempol.acehprov.go.id,02/04/2023,37
radiosijempol.acehprov.go.id,02/04/2023,37
gurucerdassijempol.acehprov.go.id,02/04/2023,37
sertifikasimutubarang.acehprov.go.id,14/05/2023,80
videosijempol.acehprov.go.id,02/04/2023,37
uptbpenanamanmodal.acehprov.go.id,14/05/2023,80
etalentasijempol.acehprov.go.id,02/04/2023,37
panel3.acehprov.go.id,14/05/2023,80
dishut.acehprov.go.id,14/05/2023,80
ulp.acehprov.go.id,14/05/2023,80
dishubkomintel.acehprov.go.id,14/05/2023,80
sertifikasibkpluh.acehprov.go.id,14/05/2023,80
filedata.acehprov.go.id,14/05/2023,80
trans.acehprov.go.id,11/05/2023,77
sjph.acehprov.go.id,14/05/2023,80
controller.acehprov.go.id,14/05/2023,80
arpus.acehprov.go.id,14/05/2023,80
bpsbtph.acehprov.go.id,14/05/2023,80
puswil.acehprov.go.id,14/05/2023,80
ojsbappeda.acehprov.go.id,14/05/2023,80
sitranspor.acehprov.go.id,19/05/2023,85
edatuda.acehprov.go.id,14/05/2023,80
digdok.acehprov.go.id,11/05/2023,77
updatecms.acehprov.go.id,14/05/2023,80
esamsat.acehprov.go.id,14/05/2023,80
e-keurani.acehprov.go.id,14/05/2023,80
inspektorat.acehprov.go.id,14/05/2023,80
mr-esamsat.acehprov.go.id,14/05/2023,80
sikd.acehprov.go.id,14/05/2023,80
siudin.acehprov.go.id,14/05/2023,80
dka.acehprov.go.id,14/05/2023,80
biroperekonomian.acehprov.go.id,14/05/2023,80
pjkciptakarya.acehprov.go.id,14/05/2023,80
penghubung.acehprov.go.id,11/05/2023,77
tamandigital.acehprov.go.id,14/05/2023,80
onlyoffice.acehprov.go.id,07/05/2023,72
cms.acehprov.go.id,14/05/2023,80
jempol1.acehprov.go.id,14/05/2023,80
vpn.acehprov.go.id,09/05/2023,74
speedtest.acehprov.go.id,14/05/2023,80
diskominfo.acehprov.go.id,14/05/2023,80
komisiinformasi.acehprov.go.id,14/05/2023,80
pertanian.acehprov.go.id,14/05/2023,80
bp3a.acehprov.go.id,14/05/2023,80
plut.acehprov.go.id,14/05/2023,80
dewansda.acehprov.go.id,14/05/2023,80
sekretariat-bra.acehprov.go.id,14/05/2023,80
diskominsa.acehprov.go.id,14/05/2023,80
rsudza.acehprov.go.id,14/05/2023,80
latihanv2.acehprov.go.id,14/05/2023,80
p2tp2a.acehprov.go.id,14/05/2023,80
setda.acehprov.go.id,14/05/2023,80
distamben.acehprov.go.id,14/05/2023,80
penasktna.acehprov.go.id,14/05/2023,80
datadpmptsp.acehprov.go.id,14/05/2023,80
e-klinikdpmptsp.acehprov.go.id,14/05/2023,80
bisnis.acehprov.go.id,11/05/2023,77
erp-dishub.acehprov.go.id,14/05/2023,80
pengaduan-csirt.acehprov.go.id,14/05/2023,80
sijempol.acehprov.go.id,14/05/2023,80
monitoring.acehprov.go.id,14/05/2023,80
e-lansat.acehprov.go.id,14/05/2023,80
dinaspangan.acehprov.go.id,14/05/2023,80
layanan.acehprov.go.id,14/05/2023,80
dpmptsp.acehprov.go.id,14/05/2023,80
regonrsia.acehprov.go.id,14/05/2023,80
jknrsia.acehprov.go.id,14/05/2023,80
binamarga.acehprov.go.id,14/05/2023,80
disbudpar.acehprov.go.id,29/04/2023,64
